"1","admissions","www.pdx.edu/admissions","admissions","","1"
"2","gradschool","www.pdx.edu/gradschool","gradschool","","1"
"3","president","www.pdx.edu/president","president","","1"
"4","financialservices","www.pdx.edu/financial-services","financial-services","","1"
"5","registration","www.pdx.edu/registration","registration","","1"
"6","campussafety","www.pdx.edu/campus-safety","campus-safety","","1"
"7","advising","www.pdx.edu/advising","advising","","1"
"8","academicaffairs","www.pdx.edu/academic-affairs","academic-affairs","","1"
"9","psuonline","www.pdx.edu/psu-online","psu-online","","2"
"10","honors","www.pdx.edu/honors","honors","","2"
"11","informationtechnology","www.pdx.edu/technology","technology","","2"
"12","studenthealthcounseling","www.pdx.edu/health-counseling","health-counseling","","2"
"13","studentfinance","www.pdx.edu/student-finance","student-finance","","2"
"14","visit","www.pdx.edu/visit","visit","","2"
"15","careers","www.pdx.edu/careers","careers","","2"
"16","engineering","www.pdx.edu/engineering","engineering","","2"
"17","liberalartssciences","www.pdx.edu/liberal-arts-sciences","liberal-arts-sciences","","2"
"18","socialwork","www.pdx.edu/social-work","social-work","","2"
"19","business","www.pdx.edu/business","business","","2"
"20","executiveeducation","www.pdx.edu/professional-education","professional-education","","2"
"21","education","www.pdx.edu/education","education","","2"
"22","disabilityresourcecenter","www.pdx.edu/disability-resource-center","disability-resource-center","","2"
"23","humanresources","www.pdx.edu/human-resources","human-resources","","2"
"24","arts","www.pdx.edu/arts","arts","","2"
"25","learningcenter","www.pdx.edu/learning-center","learning-center","","2"
"26","hatfieldschool","www.pdx.edu/hatfield-school","hatfield-school","","2"
"27","sexualassault","www.pdx.edu/sexual-assault","sexual-assault","","2"
"28","research","www.pdx.edu/research","research","","3"
"29","accessibility","www.pdx.edu/accessibility","accessibility","","3"
"30","communication","www.pdx.edu/communication","communication","","3"
"31","computerscience","www.pdx.edu/computer-science","computer-science","","3"
"32","deanstudentlife","www.pdx.edu/dean-student-life","dean-student-life","","3"
"33","economics","www.pdx.edu/economics","economics","","3"
"34","englishlanguageprogram","ondeck.pdx.edu/english-language-programs-0","english-language-programs-0","","3"
"35","history","www.pdx.edu/history","history","","3"
"36","universitystudies","www.pdx.edu/university-studies","university-studies","","3"
"37","urbanstudiesplanning","www.pdx.edu/urban-studies-planning","urban-studies-planning","","3"
"38","judaicstudies","www.pdx.edu/judaic-studies","judaic-studies","","3"
"39","math","www.pdx.edu/math","math","","3"
"40","philosophy","www.pdx.edu/philosophy","philosophy","","3"
"41","physics","www.pdx.edu/physics","physics","","3"
"42","psychology","www.pdx.edu/psychology","psychology","","3"
"43","mechanicalmaterialsengineering","www.pdx.edu/mechanical-materials-engineering","mechanical-materials-engineering","","3"
"44","publicinterestdesign","www.pdx.edu/public-interest-design","public-interest-design","","3"
"45","urbanpublicaffairs","www.pdx.edu/urban-public-affairs","urban-public-affairs","","3"
"46","recreation","www.pdx.edu/recreation","recreation","","3"
