"70","transportation","www.pdx.edu/transportation","transportation","","3"
"71","criminologycriminaljustice","www.pdx.edu/criminology-criminal-justice","criminology-criminal-justice","","3"
"72","middleeaststudies","www.pdx.edu/middle-east-studies","middle-east-studies","","3"
"73","sciencetechnologyengineering","www.pdx.edu/science-technology-engineering-math","science-technology-engineering-math","","3"
"74","writingcenter","www.pdx.edu/writing-center","writing-center","","3"
"75","prehealth","www.pdx.edu/pre-health","pre-health","","3"
"76","womengendersexualitystudies","www.pdx.edu/women-gender-sexuality-studies","women-gender-sexuality-studies","","3"
"77","comicsstudies","www.pdx.edu/comics-studies","comics-studies","","3"
"78","studentswithchildren","www.pdx.edu/students-with-children","students-with-children","","3"
"79","chicanolatinostudies","www.pdx.edu/chicanx-latinx-studies","chicanx-latinx-studies","","3"
"80","childlanguagelearningcenter","ondeck.pdx.edu/child-language-learning-center","child-language-learning-center","","3"
"81","english","www.pdx.edu/english","english","","3"
"82","genderracenations","www.pdx.edu/gender-race-nations","gender-race-nations","","3"
"83","blackstudies","www.pdx.edu/black-studies","black-studies","","3"
"84","civilenvironmentalengineering","www.pdx.edu/civil-environmental-engineering","civil-environmental-engineering","","3"
"85","geography","www.pdx.edu/geography","geography","","3"
"86","globalstudies","www.pdx.edu/global-studies","global-studies","","3"
"87","facilities","www.pdx.edu/facilities","facilities","","3"
"88","geology","www.pdx.edu/geology","geology","","3"
"89","systemsscience","www.pdx.edu/systems-science","systems-science","","3"
"90","electricalcomputerengineering","www.pdx.edu/electrical-computer-engineering","electrical-computer-engineering","","3"
"91","turkishstudiescenter","ondeck.pdx.edu/turkish-studies-center","turkish-studies-center","","3"
"92","emergencymanagement","www.pdx.edu/emergency-management","emergency-management","","3"
