"41","physics","www.pdx.edu/physics","physics","","3"
"42","psychology","www.pdx.edu/psychology","psychology","","3"
"43","mechanicalmaterialsengineering","www.pdx.edu/mechanical-materials-engineering","mechanical-materials-engineering","","3"
"44","publicinterestdesign","www.pdx.edu/public-interest-design","public-interest-design","","3"
"45","urbanpublicaffairs","www.pdx.edu/urban-public-affairs","urban-public-affairs","","3"
"46","recreation","www.pdx.edu/recreation","recreation","","3"
"47","sociology","www.pdx.edu/sociology","sociology","","3"
"48","russianflagship","www.pdx.edu/russian-flagship","russian-flagship","","3"
"49","musictheater","www.pdx.edu/music-theater","music-theater","","3"
"50","engineeringtechmanagement","www.pdx.edu/engineering-technology-management","engineering-technology-management","","3"
