"1012884","Eagle River","Eagle River,Alaska,United States","21132","US","Neighborhood","Active"
"1012889","Girdwood","Girdwood,Alaska,United States","21132","US","Neighborhood","Active"
"1012996","Eight Mile","Eight Mile,Alabama,United States","21133","US","Neighborhood","Active"
"1013084","Normal","Normal,Alabama,United States","21133","US","Neighborhood","Active"
"1013122","Shannon","Shannon,Alabama,United States","21133","US","Neighborhood","Active"
"1013247","Helena","Helena,Arkansas,United States","21135","US","Neighborhood","Active"
"1013276","Mabelvale","Mabelvale,Arkansas,United States","21135","US","Neighborhood","Active"
"1013342","Arkansas State University","Arkansas State University,Craighead County,Arkansas,United States","21135","US","Neighborhood","Active"
"1013362","West Helena","West Helena,Arkansas,United States","21135","US","Neighborhood","Active"
"1013399","Dewey","Dewey,Arizona,United States","21136","US","Neighborhood","Active"
"1013423","Heber","Heber,Arizona,United States","21136","US","Neighborhood","Active"
"1013424","Higley Pointe","Higley Pointe,Arizona,United States","21136","US","Neighborhood","Active"
"1013435","Lakeside","Lakeside,Arizona,United States","21136","US","Neighborhood","Active"
"1013436","Laveen Village","Laveen Village,Arizona,United States","21136","US","Neighborhood","Active"
"1013464","Pinetop","Pinetop,Arizona,United States","21136","US","Neighborhood","Active"
"1013538","Altaville","Altaville,California,United States","21137","US","Neighborhood","Active"
"1013540","Alviso","Alviso,California,United States","21137","US","Neighborhood","Active"
"1013597","Blairsden-Graeagle","Blairsden-Graeagle,California,United States","21137","US","Neighborhood","Active"
"1013604","Bonita Long Canyon","Bonita Long Canyon,California,United States","21137","US","Neighborhood","Active"
"1013616","Bridgeville","Bridgeville,California,United States","21137","US","Neighborhood","Active"
"1013619","Brooks","Brooks,California,United States","21137","US","Neighborhood","Active"
"1013645","Canoga Park","Canoga Park,California,United States","21137","US","Neighborhood","Active"
"1013647","Canyon Country","Canyon Country,California,United States","21137","US","Neighborhood","Active"
"1013648","Capistrano Beach","Capistrano Beach,California,United States","21137","US","Neighborhood","Active"
"1013650","Cardiff","Cardiff,California,United States","21137","US","Neighborhood","Active"
"1013664","Cedar Glen","Cedar Glen,California,United States","21137","US","Neighborhood","Active"
"1013667","Challenge","Challenge,California,United States","21137","US","Neighborhood","Active"
"1013668","Chatsworth","Chatsworth,California,United States","21137","US","Neighborhood","Active"
"1013702","Corona Del Mar","Corona Del Mar,California,United States","21137","US","Neighborhood","Active"
"1013748","East Irvine","East Irvine,California,United States","21137","US","Neighborhood","Active"
"1013750","Edwards","Edwards,California,United States","21137","US","Neighborhood","Active"
"1013754","El Dorado","El Dorado,California,United States","21137","US","Neighborhood","Active"
"1013769","Encino","Encino,California,United States","21137","US","Neighborhood","Active"
"1013791","Foothill Ranch","Foothill Ranch,California,United States","21137","US","Neighborhood","Active"
"1013824","Granada Hills","Granada Hills,California,United States","21137","US","Neighborhood","Active"
"1013827","Greenbrae","Greenbrae,California,United States","21137","US","Neighborhood","Active"
"1013845","Harbor City","Harbor City,California,United States","21137","US","Neighborhood","Active"
"1013873","Idyllwild","Idyllwild,California,United States","21137","US","Neighborhood","Active"
"1013911","Country Club","Country Club,California,United States","21137","US","Neighborhood","Active"
"1013967","Los Osos","Los Osos,California,United States","21137","US","Neighborhood","Active"
"1014016","Mission Hills","Mission Hills,Los Angeles County,California,United States","21137","US","Neighborhood","Active"
"1014038","Mount Aukum","Mount Aukum,California,United States","21137","US","Neighborhood","Active"
"1014054","Newbury Park","Newbury Park,California,United States","21137","US","Neighborhood","Active"
