"139","portlandcenter","ondeck.pdx.edu/portland-center-0","portland-center-0","","5"
"140","mentoringresearch","www.pdx.edu/center-for-internship-mentoring-and-research","center-for-internship-mentoring-and-research","","5"
"141","mohrdyadiclab","www.pdx.edu/mohr-dyadic-lab","mohr-dyadic-lab","","5"
"142","researchplanning","www.pdx.edu/research-planning","research-planning","","5"
"143","studentmedia","www.pdx.edu/student-media","student-media","","5"
"144","studentsuccess","www.pdx.edu/student-success","student-success","","5"
"145","seedbank","www.pdx.edu/seed-bank","seed-bank","","5"
"146","cleantechchallenge","www.pdx.edu/cleantech-challenge","cleantech-challenge","","5"
"147","surplus","www.pdx.edu/surplus","surplus","","5"
"148","internalaudit","www.pdx.edu/internal-audit","internal-audit","","5"
"149","internationalaffairs","www.pdx.edu/international-affairs","international-affairs","","5"
"150","agilerobotics","www.pdx.edu/agile-robotics","agile-robotics","","5"
"151","buildings","www.pdx.edu/buildings","buildings","","5"
"152","alumni","www.pdx.edu/alumni","alumni","","5"
"153","exito","www.pdx.edu/exito","exito","","5"
"154","centerforpublicservice","www.pdx.edu/center-for-public-service","center-for-public-service","","5"
"155","board","www.pdx.edu/board","board","","5"
"156","internationalprograms","ondeck.pdx.edu/international-special-programs-0","international-special-programs-0","","5"
"157","liberalartssciencesit","www.pdx.edu/liberal-arts-sciences-it","liberal-arts-sciences-it","","5"
"158","studentleadership","www.pdx.edu/student-leadership","student-leadership","","5"
"159","studentsustainabilitycenter","www.pdx.edu/student-sustainability-center","student-sustainability-center","","5"
"160","transportationresearch","www.pdx.edu/transportation-research","transportation-research","","5"
"161","youthmentoring","www.pdx.edu/youth-mentoring","youth-mentoring","","5"
"162","foodcarts","ondeck.pdx.edu/food-carts","food-carts","","5"
"163","facultysenate","www.pdx.edu/faculty-senate","faculty-senate","","5"
"164","instituteonaging","www.pdx.edu/institute-on-aging","institute-on-aging","","5"
"165","digitalcity","www.pdx.edu/digital-city","digital-city","","5"
"166","internationalscholars","www.pdx.edu/international-scholars","international-scholars","","5"
"167","museumofart","www.pdx.edu/museum-of-art","museum-of-art","","5"
"168","risk","www.pdx.edu/risk","risk","","5"
"169","researchexperience","www.pdx.edu/research-experience","research-experience","","5"
"170","sustainability","www.pdx.edu/sustainability","sustainability","","5"
"171","triostudentsupportservices","www.pdx.edu/trio-student-support-services","trio-student-support-services","","5"
"172","realestate","www.pdx.edu/realestate","realestate","","5"
"173","populationresearch","www.pdx.edu/population-research","population-research","","5"
"174","instititutenaturalresources","www.pdx.edu/institute-natural-resources","institute-natural-resources","","5"
"175","metropolitanstudies","www.pdx.edu/metropolitan-studies","metropolitan-studies","","5"
"176","heroines","www.pdx.edu/heroines","heroines","","5"
"177","researchbaseddesign","www.pdx.edu/research-based-design","research-based-design","","5"
"178","institutionalassessmentcouncil","www.pdx.edu/institutional-assessment-council","institutional-assessment-council","","5"
"179","diversity","www.pdx.edu/diversity","diversity","","5"
"180","podrabskylab","www.pdx.edu/podrabsky-lab","podrabsky-lab","","5"
"181","policyconsensuscenter","www.pdx.edu/policy-consensus-center","policy-consensus-center","","5"
"182","planningcontructionrealestate","www.pdx.edu/planning-contruction-realestate","planning-contruction-realestate","","5"
"183","trioprecollege","www.pdx.edu/trio-pre-college","trio-pre-college","","5"
"184","tribalgovernment","www.pdx.edu/tribal-government","tribal-government","","5"
