"1014942","Alachua","Alachua,Florida,United States","21142","US","City","Active"
"1014943","Altamonte Springs","Altamonte Springs,Florida,United States","21142","US","City","Active"
"1014944","Altha","Altha,Florida,United States","21142","US","City","Active"
"1014945","Anna Maria","Anna Maria,Florida,United States","21142","US","City","Active"
"1014946","Anthony","Anthony,Florida,United States","21142","US","City","Active"
"1014947","Apalachicola","Apalachicola,Florida,United States","21142","US","City","Active"
"1014948","Apopka","Apopka,Florida,United States","21142","US","City","Active"
"1014949","Arcadia","Arcadia,Florida,United States","21142","US","City","Active"
"1014950","Atlantic Beach","Atlantic Beach,Florida,United States","21142","US","City","Active"
"1014951","Auburndale","Auburndale,Florida,United States","21142","US","City","Active"
"1014952","Avon Park","Avon Park,Florida,United States","21142","US","City","Active"
"1014953","Bartow","Bartow,Florida,United States","21142","US","City","Active"
"1014954","Belle Glade","Belle Glade,Florida,United States","21142","US","City","Active"
"1014955","Belleview","Belleview,Florida,United States","21142","US","City","Active"
"1014956","Big Pine Key","Big Pine Key,Florida,United States","21142","US","City","Active"
"1014957","Blountstown","Blountstown,Florida,United States","21142","US","City","Active"
"1014958","Boca Grande","Boca Grande,Florida,United States","21142","US","City","Active"
"1014959","Boca Raton","Boca Raton,Florida,United States","21142","US","City","Active"
"1014960","Bonifay","Bonifay,Florida,United States","21142","US","City","Active"
"1014961","Bonita Springs","Bonita Springs,Florida,United States","21142","US","City","Active"
"1014962","Boynton Beach","Boynton Beach,Florida,United States","21142","US","City","Active"
"1014963","Bradenton","Bradenton,Florida,United States","21142","US","City","Active"
"1014964","Brandon","Brandon,Florida,United States","21142","US","City","Active"
"1014965","Branford","Branford,Florida,United States","21142","US","City","Active"
"1014966","Brevard County","Brevard County,Florida,United States","21142","US","County","Active"
"1014967","Bronson","Bronson,Florida,United States","21142","US","City","Active"
"1014968","Brooksville","Brooksville,Florida,United States","21142","US","City","Active"
"1014969","Broward County","Broward County,Florida,United States","21142","US","County","Active"
"1014970","Bunnell","Bunnell,Florida,United States","21142","US","City","Active"
"1014971","Bushnell","Bushnell,Florida,United States","21142","US","City","Active"
"1014972","Callahan","Callahan,Florida,United States","21142","US","City","Active"
"1014973","Candler","Candler,Florida,United States","21142","US","City","Active"
"1014974","Cantonment","Cantonment,Florida,United States","21142","US","Neighborhood","Active"
"1014975","Cape Canaveral","Cape Canaveral,Florida,United States","21142","US","City","Active"
"1014976","Cape Coral","Cape Coral,Florida,United States","21142","US","City","Active"
"1014977","Casselberry","Casselberry,Florida,United States","21142","US","City","Active"
"1014978","Century","Century,Florida,United States","21142","US","City","Active"
"1014979","Chattahoochee","Chattahoochee,Florida,United States","21142","US","City","Active"
"1014980","Chiefland","Chiefland,Florida,United States","21142","US","City","Active"
"1014981","Chipley","Chipley,Florida,United States","21142","US","City","Active"
"1014982","Citrus County","Citrus County,Florida,United States","21142","US","County","Active"
"1014983","Clarcona","Clarcona,Florida,United States","21142","US","City","Active"
"1014984","Clearwater","Clearwater,Florida,United States","21142","US","City","Active"
"1014985","Clearwater Beach","Clearwater Beach,Florida,United States","21142","US","Neighborhood","Active"
"1014986","Clermont","Clermont,Florida,United States","21142","US","City","Active"
"1014987","Clewiston","Clewiston,Florida,United States","21142","US","City","Active"
"1014988","Cocoa","Cocoa,Florida,United States","21142","US","City","Active"
"1014989","Cocoa Beach","Cocoa Beach,Florida,United States","21142","US","City","Active"
"1014990","Cottondale","Cottondale,Florida,United States","21142","US","City","Active"
"1014991","Crawfordville","Crawfordville,Florida,United States","21142","US","City","Active"
"1014992","Crescent City","Crescent City,Florida,United States","21142","US","City","Active"
"1014993","Crestview","Crestview,Florida,United States","21142","US","City","Active"
"1014994","Cross City","Cross City,Florida,United States","21142","US","City","Active"
"1014995","Crystal Beach","Crystal Beach,Florida,United States","21142","US","Neighborhood","Active"
"1014996","Crystal River","Crystal River,Florida,United States","21142","US","City","Active"
"1014997","Crystal Springs","Crystal Springs,Pasco County,Florida,United States","21142","US","City","Active"
"1014998","Dade City","Dade City,Florida,United States","21142","US","City","Active"
"1014999","Dania Beach","Dania Beach,Florida,United States","21142","US","City","Active"
"1015000","Davenport","Davenport,Florida,United States","21142","US","City","Active"
"1015001","Daytona Beach","Daytona Beach,Florida,United States","21142","US","City","Active"
"1015002","De Leon Springs","De Leon Springs,Florida,United States","21142","US","City","Active"
"1015003","DeBary","DeBary,Florida,United States","21142","US","City","Active"
"1015004","Deerfield Beach","Deerfield Beach,Florida,United States","21142","US","City","Active"
"1015005","DeFuniak Springs","DeFuniak Springs,Florida,United States","21142","US","City","Active"
"1015006","DeLand","DeLand,Florida,United States","21142","US","City","Active"
"1015007","Delray Beach","Delray Beach,Florida,United States","21142","US","City","Active"
"1015008","Deltona","Deltona,Florida,United States","21142","US","City","Active"
"1015009","Destin","Destin,Florida,United States","21142","US","City","Active"
"1015010","Dover","Dover,Florida,United States","21142","US","City","Active"
"1015011","Dundee","Dundee,Florida,United States","21142","US","City","Active"
"1015012","Dunedin","Dunedin,Florida,United States","21142","US","City","Active"
"1015013","Eagle Lake","Eagle Lake,Florida,United States","21142","US","City","Active"
"1015014","Eastpoint","Eastpoint,Florida,United States","21142","US","City","Active"
"1015015","Edgewater","Edgewater,Volusia County,Florida,United States","21142","US","City","Active"
"1015016","Eglin Air Force Base","Eglin Air Force Base,Florida,United States","21142","US","City","Active"
"1015017","Elfers","Elfers,Florida,United States","21142","US","City","Active"
"1015018","Ellenton","Ellenton,Florida,United States","21142","US","City","Active"
"1015019","Englewood","Englewood,Florida,United States","21142","US","City","Active"
"1015020","Estero","Estero,Florida,United States","21142","US","City","Active"
"1015021","Eustis","Eustis,Florida,United States","21142","US","City","Active"
"1015022","Fernandina Beach","Fernandina Beach,Florida,United States","21142","US","City","Active"
"1015023","Flagler Beach","Flagler Beach,Florida,United States","21142","US","City","Active"
"1015024","Freeport","Freeport,Florida,United States","21142","US","City","Active"
"1015025","Frostproof","Frostproof,Florida,United States","21142","US","City","Active"
"1015026","Fruitland Park","Fruitland Park,Florida,United States","21142","US","City","Active"
"1015027","Fort Lauderdale","Fort Lauderdale,Florida,United States","21142","US","City","Active"
"1015028","Fort Meade","Fort Meade,Florida,United States","21142","US","City","Active"
"1015029","Fort Myers","Fort Myers,Florida,United States","21142","US","City","Active"
"1015030","Fort Myers Beach","Fort Myers Beach,Florida,United States","21142","US","City","Active"
"1015031","Fort Pierce","Fort Pierce,Florida,United States","21142","US","City","Active"
"1015032","Fort Walton Beach","Fort Walton Beach,Florida,United States","21142","US","City","Active"
"1015033","Gainesville","Gainesville,Florida,United States","21142","US","City","Active"
"1015034","Geneva","Geneva,Florida,United States","21142","US","City","Active"
"1015035","Gibsonton","Gibsonton,Florida,United States","21142","US","City","Active"
"1015036","Glenwood","Glenwood,Florida,United States","21142","US","City","Active"
"1015037","Goldenrod","Goldenrod,Florida,United States","21142","US","City","Active"
"1015038","Graceville","Graceville,Florida,United States","21142","US","City","Active"
"1015039","Graham","Graham,Florida,United States","21142","US","City","Active"
"1015040","Grant","Grant,Florida,United States","21142","US","Neighborhood","Active"
"1015041","Green Cove Springs","Green Cove Springs,Florida,United States","21142","US","City","Active"
"1015042","Groveland","Groveland,Florida,United States","21142","US","City","Active"
"1015043","Gulf Breeze","Gulf Breeze,Florida,United States","21142","US","City","Active"
"1015044","Haines City","Haines City,Florida,United States","21142","US","City","Active"
"1015045","Hallandale Beach","Hallandale Beach,Florida,United States","21142","US","City","Active"
"1015046","Havana","Havana,Florida,United States","21142","US","City","Active"
"1015047","Hawthorne","Hawthorne,Florida,United States","21142","US","City","Active"
"1015048","Hernando","Hernando,Florida,United States","21142","US","City","Active"
"1015049","Hialeah","Hialeah,Florida,United States","21142","US","City","Active"
"1015050","High Springs","High Springs,Florida,United States","21142","US","City","Active"
"1015051","Hilliard","Hilliard,Florida,United States","21142","US","City","Active"
"1015052","Hobe Sound","Hobe Sound,Florida,United States","21142","US","City","Active"
"1015053","Holiday","Holiday,Florida,United States","21142","US","City","Active"
"1015054","Hollywood","Hollywood,Florida,United States","21142","US","City","Active"
"1015055","Homestead","Homestead,Florida,United States","21142","US","City","Active"
"1015056","Homosassa","Homosassa,Florida,United States","21142","US","City","Active"
"1015057","Homosassa Springs","Homosassa Springs,Florida,United States","21142","US","City","Active"
"1015058","Hudson","Hudson,Florida,United States","21142","US","City","Active"
"1015059","Hurlburt Field","Hurlburt Field,Florida,United States","21142","US","City","Active"
"1015060","Immokalee","Immokalee,Florida,United States","21142","US","City","Active"
"1015061","Indialantic","Indialantic,Florida,United States","21142","US","City","Active"
"1015062","Indian Rocks Beach","Indian Rocks Beach,Florida,United States","21142","US","City","Active"
"1015063","Indiantown","Indiantown,Florida,United States","21142","US","City","Active"
"1015064","Inverness","Inverness,Florida,United States","21142","US","City","Active"
"1015065","Islamorada","Islamorada,Florida,United States","21142","US","City","Active"
"1015066","Jackson County","Jackson County,Florida,United States","21142","US","County","Active"
"1015067","Jacksonville","Jacksonville,Florida,United States","21142","US","City","Active"
"1015068","Jacksonville Beach","Jacksonville Beach,Florida,United States","21142","US","City","Active"
"1015069","Jasper","Jasper,Florida,United States","21142","US","City","Active"
"1015070","Jay","Jay,Florida,United States","21142","US","City","Active"
"1015071","Jensen Beach","Jensen Beach,Florida,United States","21142","US","City","Active"
"1015072","Jupiter","Jupiter,Florida,United States","21142","US","City","Active"
"1015073","Kenansville","Kenansville,Florida,United States","21142","US","City","Active"
"1015074","Key Biscayne","Key Biscayne,Florida,United States","21142","US","City","Active"
"1015075","Key Largo","Key Largo,Florida,United States","21142","US","City","Active"
"1015076","Key West","Key West,Florida,United States","21142","US","City","Active"
"1015077","Keystone Heights","Keystone Heights,Florida,United States","21142","US","City","Active"
"1015078","Kissimmee","Kissimmee,Florida,United States","21142","US","City","Active"
"1015079","LaBelle","LaBelle,Florida,United States","21142","US","City","Active"
"1015080","Lady Lake","Lady Lake,Florida,United States","21142","US","City","Active"
"1015081","Lake Butler","Lake Butler,Union County,Florida,United States","21142","US","City","Active"
"1015082","Lake City","Lake City,Florida,United States","21142","US","City","Active"
"1015083","Lake Helen","Lake Helen,Florida,United States","21142","US","City","Active"
"1015084","Lake Mary","Lake Mary,Florida,United States","21142","US","City","Active"
"1015085","Lake Placid","Lake Placid,Florida,United States","21142","US","City","Active"
"1015086","Lake Wales","Lake Wales,Florida,United States","21142","US","City","Active"
"1015087","Lake Worth","Lake Worth,Florida,United States","21142","US","City","Active"
"1015088","Lakeland","Lakeland,Florida,United States","21142","US","City","Active"
"1015089","Land O' Lakes","Land O' Lakes,Florida,United States","21142","US","City","Active"
"1015090","Largo","Largo,Florida,United States","21142","US","City","Active"
"1015091","Laurel Hill","Laurel Hill,Florida,United States","21142","US","City","Active"
"1015092","Lecanto","Lecanto,Florida,United States","21142","US","City","Active"
"1015093","Lee","Lee,Florida,United States","21142","US","City","Active"
"1015094","Leesburg","Leesburg,Florida,United States","21142","US","City","Active"
"1015095","Lehigh Acres","Lehigh Acres,Florida,United States","21142","US","City","Active"
"1015096","Leon County","Leon County,Florida,United States","21142","US","County","Active"
"1015097","Live Oak","Live Oak,Florida,United States","21142","US","City","Active"
"1015098","Longboat Key","Longboat Key,Florida,United States","21142","US","City","Active"
"1015099","Longwood","Longwood,Florida,United States","21142","US","City","Active"
"1015100","Loxahatchee Groves","Loxahatchee Groves,Florida,United States","21142","US","City","Active"
"1015101","Lutz","Lutz,Florida,United States","21142","US","City","Active"
"1015102","Lynn Haven","Lynn Haven,Florida,United States","21142","US","City","Active"
"1015103","Macclenny","Macclenny,Florida,United States","21142","US","City","Active"
"1015104","Madison","Madison,Florida,United States","21142","US","City","Active"
"1015105","Maitland","Maitland,Florida,United States","21142","US","City","Active"
"1015106","Malabar","Malabar,Florida,United States","21142","US","City","Active"
"1015107","Marathon","Marathon,Florida,United States","21142","US","City","Active"
"1015108","Marco Island","Marco Island,Florida,United States","21142","US","City","Active"
"1015109","Marianna","Marianna,Florida,United States","21142","US","City","Active"
"1015110","Mary Esther","Mary Esther,Florida,United States","21142","US","City","Active"
"1015111","Mayo","Mayo,Florida,United States","21142","US","City","Active"
"1015112","McDavid","McDavid,Florida,United States","21142","US","City","Active"
"1015113","Melbourne","Melbourne,Florida,United States","21142","US","City","Active"
"1015114","Merritt Island","Merritt Island,Florida,United States","21142","US","City","Active"
"1015115","Mexico Beach","Mexico Beach,Florida,United States","21142","US","City","Active"
"1015116","Miami","Miami,Florida,United States","21142","US","City","Active"
"1015117","Miami Beach","Miami Beach,Florida,United States","21142","US","City","Active"
"1015118","Miccosukee Land Cooperative","Miccosukee Land Cooperative,Florida,United States","21142","US","Neighborhood","Active"
"1015119","Middleburg","Middleburg,Florida,United States","21142","US","City","Active"
"1015120","Milton","Milton,Florida,United States","21142","US","City","Active"
"1015121","Minneola","Minneola,Florida,United States","21142","US","City","Active"
"1015122","Molino","Molino,Florida,United States","21142","US","City","Active"
"1015123","Monticello","Monticello,Florida,United States","21142","US","City","Active"
"1015124","Montverde","Montverde,Florida,United States","21142","US","City","Active"
"1015125","Mount Dora","Mount Dora,Florida,United States","21142","US","City","Active"
"1015126","Mount Pleasant","Mount Pleasant,Florida,United States","21142","US","City","Active"
"1015127","Mulberry","Mulberry,Florida,United States","21142","US","City","Active"
"1015128","Myakka City","Myakka City,Florida,United States","21142","US","City","Active"
"1015129","Naples","Naples,Florida,United States","21142","US","City","Active"
"1015130","Navarre","Navarre,Florida,United States","21142","US","City","Active"
"1015131","Neptune Beach","Neptune Beach,Florida,United States","21142","US","City","Active"
"1015132","New Port Richey","New Port Richey,Florida,United States","21142","US","City","Active"
"1015133","New Smyrna Beach","New Smyrna Beach,Florida,United States","21142","US","City","Active"
"1015134","Newberry","Newberry,Florida,United States","21142","US","City","Active"
"1015135","Niceville","Niceville,Florida,United States","21142","US","City","Active"
"1015136","Nokomis","Nokomis,Florida,United States","21142","US","City","Active"
"1015137","North Fort Myers","North Fort Myers,Florida,United States","21142","US","City","Active"
"1015138","North Miami Beach","North Miami Beach,Florida,United States","21142","US","City","Active"
"1015139","North Palm Beach","North Palm Beach,Florida,United States","21142","US","City","Active"
"1015140","North Port","North Port,Florida,United States","21142","US","City","Active"
"1015141","Ocala","Ocala,Florida,United States","21142","US","City","Active"
"1015142","Ocoee","Ocoee,Florida,United States","21142","US","City","Active"
"1015143","Odessa","Odessa,Florida,United States","21142","US","City","Active"
"1015144","Okahumpka","Okahumpka,Florida,United States","21142","US","City","Active"
"1015145","Okeechobee","Okeechobee,Florida,United States","21142","US","City","Active"
"1015146","Oldsmar","Oldsmar,Florida,United States","21142","US","City","Active"
"1015147","Opa-locka","Opa-locka,Florida,United States","21142","US","City","Active"
"1015148","Orange City","Orange City,Florida,United States","21142","US","City","Active"
"1015149","Orange Park","Orange Park,Florida,United States","21142","US","City","Active"
"1015150","Orlando","Orlando,Florida,United States","21142","US","City","Active"
"1015151","Ormond Beach","Ormond Beach,Florida,United States","21142","US","City","Active"
"1015152","Osprey","Osprey,Florida,United States","21142","US","City","Active"
"1015153","Oviedo","Oviedo,Florida,United States","21142","US","City","Active"
"1015154","Ozona","Ozona,Florida,United States","21142","US","Neighborhood","Active"
"1015155","Pahokee","Pahokee,Florida,United States","21142","US","City","Active"
"1015156","Palatka","Palatka,Florida,United States","21142","US","City","Active"
"1015157","Palm Bay","Palm Bay,Florida,United States","21142","US","City","Active"
"1015158","Palm Beach","Palm Beach,Florida,United States","21142","US","City","Active"
"1015159","Palm City","Palm City,Florida,United States","21142","US","City","Active"
"1015160","Palm Coast","Palm Coast,Florida,United States","21142","US","City","Active"
"1015161","Palm Harbor","Palm Harbor,Florida,United States","21142","US","City","Active"
"1015162","Palmetto","Palmetto,Florida,United States","21142","US","City","Active"
"1015163","Panama City","Panama City,Florida,United States","21142","US","City","Active"
"1015164","Panama City Beach","Panama City Beach,Florida,United States","21142","US","City","Active"
"1015165","Patrick Air Force Base","Patrick Air Force Base,Florida,United States","21142","US","City","Active"
"1015166","Pembroke Pines","Pembroke Pines,Florida,United States","21142","US","City","Active"
"1015167","Pensacola","Pensacola,Florida,United States","21142","US","City","Active"
"1015168","Perry","Perry,Florida,United States","21142","US","City","Active"
"1015169","Pierson","Pierson,Florida,United States","21142","US","City","Active"
"1015170","Pinellas Park","Pinellas Park,Florida,United States","21142","US","City","Active"
"1015171","Placida","Placida,Florida,United States","21142","US","City","Active"
"1015172","Plant City","Plant City,Florida,United States","21142","US","City","Active"
"1015173","Plymouth","Plymouth,Florida,United States","21142","US","City","Active"
"1015174","Polk City","Polk City,Florida,United States","21142","US","City","Active"
"1015175","Pomona Park","Pomona Park,Florida,United States","21142","US","City","Active"
"1015176","Pompano Beach","Pompano Beach,Florida,United States","21142","US","City","Active"
"1015177","Ponte Vedra Beach","Ponte Vedra Beach,Florida,United States","21142","US","City","Active"
"1015178","Port Charlotte","Port Charlotte,Florida,United States","21142","US","City","Active"
"1015179","Port Orange","Port Orange,Florida,United States","21142","US","City","Active"
"1015180","Port Richey","Port Richey,Florida,United States","21142","US","City","Active"
"1015181","Port St. Joe","Port St. Joe,Florida,United States","21142","US","City","Active"
"1015182","Port St. Lucie","Port St. Lucie,Florida,United States","21142","US","City","Active"
"1015183","Punta Gorda","Punta Gorda,Florida,United States","21142","US","City","Active"
"1015184","Quincy","Quincy,Florida,United States","21142","US","City","Active"
"1015185","Reddick","Reddick,Florida,United States","21142","US","City","Active"
"1015186","Riverview","Riverview,Florida,United States","21142","US","City","Active"
"1015187","Rockledge","Rockledge,Florida,United States","21142","US","City","Active"
"1015188","Safety Harbor","Safety Harbor,Florida,United States","21142","US","City","Active"
"1015189","San Antonio","San Antonio,Florida,United States","21142","US","City","Active"
"1015190","Sanford","Sanford,Florida,United States","21142","US","City","Active"
"1015191","Sanibel","Sanibel,Florida,United States","21142","US","City","Active"
"1015192","Sarasota","Sarasota,Florida,United States","21142","US","City","Active"
"1015193","Satellite Beach","Satellite Beach,Florida,United States","21142","US","City","Active"
"1015194","Sebastian","Sebastian,Florida,United States","21142","US","City","Active"
"1015195","Sebring","Sebring,Florida,United States","21142","US","City","Active"
